game_id,game_date,game_type,champioship_id,category,home_division,home_team_id,home_team_name,home_club,home_score,away_team_id,away_team_name,away_division,away_club,away_score,championship_name,season,home_divsion,away_divsion,home_elo,away_elo,elo_change,margin
1917,2016-02-27,2,57,Men,3.0,682,Pelicans,Pelicans,8,678,Gainesville,3.0,Gainesville Hogs,20,FRU Men DIII,2016,3.0,3.0,1500,1500,0,-12
2092,2016-02-27,2,67,Men,4.0,811,Key Biscayne HS,KB Rugby Rats,24,807,Naples HS V,4.0,Hammerhead Youth Rugby,12,FRYU HS Div I Varsity,2016,4.0,4.0,1500,1500,0,12
2209,2016-02-28,2,71,Men,4.0,856,Wellington U12,Wellington Wizards,40,854,Miami Rugby U12,4.0,Miami Rugby Youth,35,FRYU U12,2016,4.0,4.0,1500,1500,0,5
2237,2016-02-28,2,72,Men,4.0,864,Wellington U10,Wellington Wizards,25,862,Miami Rugby U10,4.0,Miami Rugby Youth,20,FRYU U10,2016,4.0,4.0,1500,1500,0,5
1804,2016-03-05,2,58,Men,2.0,706,Boca Raton 'B' 2015,Boca Raton,20,707,Orlando Griffins 'B',2.0,Orlando RFC,0,Orange Cup,2016,2.0,2.0,1500,1500,0,20
1805,2016-03-05,2,58,Men,2.0,712,Miami Tridents 'B',Miami Tridents,0,713,Naples 'B',2.0,Hammerheads,26,Orange Cup,2016,2.0,2.0,1500,1500,0,-26
2333,2016-03-05,2,68,Men,2.0,828,Aquinas HS V,Aquinas Rugby,26,826,Card. Gibbons HS V,2.0,Cardinal Gibbons,17,FRYU HS Div II Varsity,2016,2.0,2.0,1500,1500,0,9
1761,2016-03-05,2,59,Men,2.0,670,Boca Raton,Boca Raton,38,671,Orlando,2.0,Orlando RFC,31,FRU Men DII,2016,2.0,2.0,1500,1500,0,7
1762,2016-03-05,2,59,Men,2.0,676,Tridents,Miami Tridents,22,677,Naples,2.0,Hammerheads,22,FRU Men DII,2016,2.0,2.0,1500,1500,0,0
2302,2016-03-05,2,74,Men,4.0,880,Chile,Out of State,13,881,Canada,4.0,Out of State,64,ARC 2016,2016,4.0,4.0,1500,1500,0,-51
1764,2016-03-05,2,59,Men,2.0,673,Jacksonville,Jacksonville M,24,672,Ft. Lauderdale ,2.0,Ft. Lauderdale,25,FRU Men DII,2016,2.0,2.0,1500,1500,0,-1
2347,2016-03-05,2,63,Men,2.0,750,UNF ,UNF RFC,20,751,FGCU ,2.0,FGCU,0,NSCRO (College Men),2016,2.0,2.0,1500,1500,0,20
2301,2016-03-05,2,74,Men,4.0,879,Uruguay,Out of State,29,878,USA Eagles,4.0,Out of State,25,ARC 2016,2016,4.0,4.0,1500,1500,0,4
2303,2016-03-05,2,74,Men,4.0,882,Brazil,Out of State,7,883,Argentina,4.0,Out of State,42,ARC 2016,2016,4.0,4.0,1500,1500,0,-35
1952,2016-03-05,2,57,Men,3.0,679,Sarasota,Sarasota,34,684,Brevard,3.0,Brevard,20,FRU Men DIII,2016,3.0,3.0,1500,1500,0,14
1763,2016-03-05,2,59,Men,2.0,675,Tampa,Tampa Krewe,29,674,Miami Rugby,2.0,Miami Rugby FC,17,FRU Men DII,2016,2.0,2.0,1500,1500,0,12
1924,2016-03-05,2,57,Men,3.0,682,Pelicans,Pelicans,41,681,Daytona,3.0,Daytona M,5,FRU Men DIII,2016,3.0,3.0,1500,1500,0,36
2097,2016-03-05,2,67,Men,4.0,813,Cape Pirates HS V,Cape Pirates,28,812,Daytona HS V,4.0,Daytona U19,26,FRYU HS Div I Varsity,2016,4.0,4.0,1500,1500,0,2
1921,2016-03-05,2,57,Men,3.0,683,Tallahassee,Tallahassee RFC,38,685,Indian River,3.0,Indian River Raptors,33,FRU Men DIII,2016,3.0,3.0,1500,1500,0,5
1922,2016-03-05,2,57,Men,3.0,678,Gainesville,Gainesville Hogs,36,680,Palm Beach,3.0,Palm Beach,16,FRU Men DIII,2016,3.0,3.0,1500,1500,0,20
2213,2016-03-05,2,71,Men,4.0,855,Boca Raton U12,Boca Raton Juniors,30,852,Okapi U12,4.0,Okapi Rugby,10,FRYU U12,2016,4.0,4.0,1500,1500,0,20
2241,2016-03-05,2,72,Men,4.0,863,Boca Raton U10,Boca Raton Juniors,0,860,Okapi U10,4.0,Okapi Rugby,20,FRYU U10,2016,4.0,4.0,1500,1500,0,-20
2265,2016-03-05,5,68,College Women,2.0,827,Arch McCarthy HS V,Archbishop McCarthy,38,851,Sebastian River HS V,4.0,Sebastian River HS,7,FRYU HS Div II Varsity,2016,2.0,4.0,1500,1500,0,31
2267,2016-03-05,2,68,Men,2.0,831,Boca HS V,Boca Raton Juniors,27,830,Pompano HS V,2.0,Pompano Trojans,10,FRYU HS Div II Varsity,2016,2.0,2.0,1500,1500,0,17
2210,2016-03-05,2,71,Men,4.0,858,Cape Pirates U12,Cape Pirates,30,859,Sarasota U12,4.0,Sarasota,5,FRYU U12,2016,4.0,4.0,1500,1500,0,25
2181,2016-03-05,2,70,Men,4.0,849,Cape Pirates U14,Cape Pirates,30,850,Sarasota U14,4.0,Sarasota,25,FRYU Under 14,2016,4.0,4.0,1500,1500,0,5
2185,2016-03-05,2,70,Men,4.0,846,Boca Raton U14,Boca Raton Juniors,30,843,Okapi U14 JJ,4.0,Okapi Rugby,10,FRYU Under 14,2016,4.0,4.0,1500,1500,0,20
2096,2016-03-05,2,67,Men,4.0,814,Tampa HS V,Tampa Krewe,15,808,Riviera Beach HS V,4.0,Riviera Beach,17,FRYU HS Div I Varsity,2016,4.0,4.0,1500,1500,0,-2
2098,2016-03-05,2,67,Men,4.0,807,Naples HS V,Hammerhead Youth Rugby,9,810,Okapi HS V,4.0,Okapi Rugby,6,FRYU HS Div I Varsity,2016,4.0,4.0,1500,1500,0,3
2099,2016-03-05,2,67,Men,4.0,811,Key Biscayne HS,KB Rugby Rats,40,816,Orlando HS V,4.0,Orlando RFC,17,FRYU HS Div I Varsity,2016,4.0,4.0,1500,1500,0,23
1986,2016-03-05,2,65,Men,2.0,767,Eckerd W ,Eckerd Rugby W,57,768,FAU W,2.0,FAU Rugby W,5,FRU Women's College DIV II,2016,2.0,2.0,1500,1500,0,52
2240,2016-03-06,2,72,Men,4.0,865,Key Biscayne U10,KB Rugby Rats,15,862,Miami Rugby U10,4.0,Miami Rugby Youth,45,FRYU U10,2016,4.0,4.0,1500,1500,0,-30
2211,2016-03-06,2,71,Men,4.0,853,West Pines U12,West Pines Rugby,15,856,Wellington U12,4.0,Wellington Wizards,20,FRYU U12,2016,4.0,4.0,1500,1500,0,-5
2183,2016-03-06,2,70,Men,4.0,848,Key Biscayne U14,KB Rugby Rats,30,844,Okapi U14,4.0,Okapi Rugby,15,FRYU Under 14,2016,4.0,4.0,1500,1500,0,15
2239,2016-03-06,2,72,Men,4.0,861,West Pines U10,West Pines Rugby,30,864,Wellington U10,4.0,Wellington Wizards,40,FRYU U10,2016,4.0,4.0,1500,1500,0,-10
2095,2016-03-06,2,67,Men,4.0,815,West Pines HS V,West Pines Rugby,0,809,Jupiter HS V,4.0,Jupiter Sharks RC,25,FRYU HS Div I Varsity,2016,4.0,4.0,1500,1500,0,-25
2348,2016-03-06,1,61,,4.0,835,Key Biscayne JV,KB Rugby Rats,7,834,Okapi JV,4.0,Okapi Rugby,19,Friendlies 2015/16,2016,4.0,4.0,1500,1500,0,-12
2182,2016-03-06,2,70,Men,4.0,845,West Pines U14,West Pines Rugby,25,847,Wellington U14,4.0,Wellington Wizards,70,FRYU Under 14,2016,4.0,4.0,1500,1500,0,-45
2146,2016-03-12,2,69,Men,4.0,823,Cape JV,Cape Pirates,19,822,Key Biscayne JV,4.0,KB Rugby Rats,10,FRYU High School JV,2016,4.0,4.0,1500,1500,0,9
1765,2016-03-12,2,59,Men,2.0,671,Orlando,Orlando RFC,26,675,Tampa,2.0,Tampa Krewe,22,FRU Men DII,2016,2.0,2.0,1500,1500,0,4
1766,2016-03-12,2,59,Men,2.0,672,Ft. Lauderdale ,Ft. Lauderdale,20,677,Naples,2.0,Hammerheads,36,FRU Men DII,2016,2.0,2.0,1500,1500,0,-16
1925,2016-03-12,2,57,Men,3.0,681,Daytona,Daytona M,46,683,Tallahassee,3.0,Tallahassee RFC,15,FRU Men DIII,2016,3.0,3.0,1500,1500,0,31
1928,2016-03-12,2,57,Men,3.0,685,Indian River,Indian River Raptors,0,678,Gainesville,3.0,Gainesville Hogs,64,FRU Men DIII,2016,3.0,3.0,1500,1500,0,-64
1768,2016-03-12,2,59,Men,2.0,674,Miami Rugby,Miami Rugby FC,17,676,Tridents,2.0,Miami Tridents,39,FRU Men DII,2016,2.0,2.0,1500,1500,0,-22
1811,2016-03-12,2,58,Men,2.0,710,Miami Rugby  'B',Miami Rugby FC,0,712,Miami Tridents 'B',2.0,Miami Tridents,20,Orange Cup,2016,2.0,2.0,1500,1500,0,-20
1810,2016-03-12,2,58,Men,2.0,709,Okapi Rugby,Okapi Rugby,20,706,Boca Raton 'B' 2015,2.0,Boca Raton,0,Orange Cup,2016,2.0,2.0,1500,1500,0,20
1809,2016-03-12,2,58,Men,2.0,708,Ft. Lauderdale 'B' ,Ft. Lauderdale,41,713,Naples 'B',2.0,Hammerheads,36,Orange Cup,2016,2.0,2.0,1500,1500,0,5
1808,2016-03-12,2,58,Men,2.0,707,Orlando Griffins 'B',Orlando RFC,20,711,Tampa 'B',2.0,Tampa Krewe,0,Orange Cup,2016,2.0,2.0,1500,1500,0,20
2104,2016-03-12,2,67,Men,4.0,809,Jupiter HS V,Jupiter Sharks RC,20,808,Riviera Beach HS V,4.0,Riviera Beach,22,FRYU HS Div I Varsity,2016,4.0,4.0,1500,1500,0,-2
1926,2016-03-12,2,57,Men,3.0,680,Palm Beach,Palm Beach,13,679,Sarasota,3.0,Sarasota,10,FRU Men DIII,2016,3.0,3.0,1500,1500,0,3
2102,2016-03-12,2,67,Men,4.0,807,Naples HS V,Hammerhead Youth Rugby,15,815,West Pines HS V,4.0,West Pines Rugby,29,FRYU HS Div I Varsity,2016,4.0,4.0,1500,1500,0,-14
2101,2016-03-12,2,67,Men,4.0,810,Okapi HS V,Okapi Rugby,6,814,Tampa HS V,4.0,Tampa Krewe,24,FRYU HS Div I Varsity,2016,4.0,4.0,1500,1500,0,-18
2100,2016-03-12,2,67,Men,4.0,816,Orlando HS V,Orlando RFC,25,812,Daytona HS V,4.0,Daytona U19,0,FRYU HS Div I Varsity,2016,4.0,4.0,1500,1500,0,25
2189,2016-03-12,2,70,Men,4.0,846,Boca Raton U14,Boca Raton Juniors,10,845,West Pines U14,4.0,West Pines Rugby,35,FRYU Under 14,2016,4.0,4.0,1500,1500,0,-25
2349,2016-03-12,2,68,Men,2.0,831,Boca HS V,Boca Raton Juniors,46,851,Sebastian River HS V,4.0,Sebastian River HS,0,FRYU HS Div II Varsity,2016,2.0,4.0,1500,1500,0,46
2269,2016-03-12,5,68,College Women,2.0,826,Card. Gibbons HS V,Cardinal Gibbons,25,830,Pompano HS V,2.0,Pompano Trojans,0,FRYU HS Div II Varsity,2016,2.0,2.0,1500,1500,0,25
2268,2016-03-12,2,68,Men,2.0,828,Aquinas HS V,Aquinas Rugby,54,827,Arch McCarthy HS V,2.0,Archbishop McCarthy,10,FRYU HS Div II Varsity,2016,2.0,2.0,1500,1500,0,44
2215,2016-03-12,2,71,Men,4.0,854,Miami Rugby U12,Miami Rugby Youth,0,852,Okapi U12,4.0,Okapi Rugby,25,FRYU U12,2016,4.0,4.0,1500,1500,0,-25
2245,2016-03-12,2,72,Men,4.0,863,Boca Raton U10,Boca Raton Juniors,0,861,West Pines U10,4.0,West Pines Rugby,25,FRYU U10,2016,4.0,4.0,1500,1500,0,-25
2243,2016-03-12,2,72,Men,4.0,862,Miami Rugby U10,Miami Rugby Youth,0,860,Okapi U10,4.0,Okapi Rugby,25,FRYU U10,2016,4.0,4.0,1500,1500,0,-25
2103,2016-03-12,2,67,Men,4.0,813,Cape Pirates HS V,Cape Pirates,12,811,Key Biscayne HS,4.0,KB Rugby Rats,20,FRYU HS Div I Varsity,2016,4.0,4.0,1500,1500,0,-8
2217,2016-03-12,2,71,Men,4.0,855,Boca Raton U12,Boca Raton Juniors,15,853,West Pines U12,4.0,West Pines Rugby,10,FRYU U12,2016,4.0,4.0,1500,1500,0,5
2244,2016-03-13,2,72,Men,4.0,864,Wellington U10,Wellington Wizards,25,866,Sarasota U10,4.0,Sarasota,0,FRYU U10,2016,4.0,4.0,1500,1500,0,25
2188,2016-03-13,2,70,Men,4.0,847,Wellington U14,Wellington Wizards,25,850,Sarasota U14,4.0,Sarasota,0,FRYU Under 14,2016,4.0,4.0,1500,1500,0,25
2216,2016-03-13,2,71,Men,4.0,856,Wellington U12,Wellington Wizards,25,859,Sarasota U12,4.0,Sarasota,0,FRYU U12,2016,4.0,4.0,1500,1500,0,25
2336,2016-03-14,1,61,,2.0,874,Aquinas HS V,Aquinas Rugby,21,900,Poppy Red Hawks ,4.0,Out of State,20,Friendlies 2015/16,2016,2.0,4.0,1500,1500,0,1
1682,2016-03-19,2,56,Men,2.0,704,Jacksonville W ,Jacksonville W,24,705,Orlando W,2.0,Orlando RFC,63,FRU Women DII,2016,2.0,2.0,1500,1500,0,-39
1681,2016-03-19,2,56,Men,2.0,702,Fort Miami,Fort Miami,74,703,Indian River W,2.0,Indian River Raptors,5,FRU Women DII,2016,2.0,2.0,1500,1500,0,69
1780,2016-03-19,2,58,Men,2.0,707,Orlando Griffins 'B',Orlando RFC,17,713,Naples 'B',2.0,Hammerheads,0,Orange Cup,2016,2.0,2.0,1500,1500,0,17
1737,2016-03-19,2,59,Men,2.0,671,Orlando,Orlando RFC,13,677,Naples,2.0,Hammerheads,24,FRU Men DII,2016,2.0,2.0,1500,1500,0,-11
1981,2016-03-19,2,64,Men,1.0,766,USF W,USF - W,19,765,UF W,1.0,UF Women,5,FRU Women's College Div I,2016,1.0,1.0,1500,1500,0,14
1980,2016-03-19,2,64,Men,1.0,763,FSU W,Florida State W,0,764,UCF W,1.0,UCF W,56,FRU Women's College Div I,2016,1.0,1.0,1500,1500,0,-56
1818,2016-03-19,2,57,Men,3.0,685,Indian River,Indian River Raptors,10,679,Sarasota,3.0,Sarasota,41,FRU Men DIII,2016,3.0,3.0,1500,1500,0,-31
2350,2016-03-20,1,61,,4.0,909,Academy of Rugby Excellence,Academy of Rugby Excellence,28,907,Pelham NY HS Boys,4.0,Out of State,33,Friendlies 2015/16,2016,4.0,4.0,1500,1500,0,-5
2351,2016-03-20,2,61,Men,4.0,884,Cape Pirates HS V,Cape Pirates,24,910,Harvey HS (NY),4.0,Out of State,17,Friendlies 2015/16,2016,4.0,4.0,1500,1500,0,7
2352,2016-03-20,1,61,,4.0,873,Riviera Beach HS V,Riviera Beach,12,906,Georgetown Prep,4.0,Out of State,73,Friendlies 2015/16,2016,4.0,4.0,1500,1500,0,-61
2337,2016-03-21,1,61,,2.0,874,Aquinas HS V,Aquinas Rugby,12,872,Georgetown Prep,4.0,Out of State,57,Friendlies 2015/16,2016,2.0,4.0,1500,1500,0,-45
2354,2016-03-22,1,61,,4.0,884,Cape Pirates HS V,Cape Pirates,10,907,Pelham NY HS Boys,4.0,Out of State,38,Friendlies 2015/16,2016,4.0,4.0,1500,1500,0,-28
1979,2016-03-26,2,64,Men,1.0,762,FIU W,FIU W,44,766,USF W,1.0,USF - W,17,FRU Women's College Div I,2016,1.0,1.0,1500,1500,0,27
2366,2016-04-02,6,59,HS Boys,2.0,676,Tridents,Miami Tridents,72,673,Jacksonville,2.0,Jacksonville M,10,FRU Men DII,2016,2.0,2.0,1500,1500,0,62
2364,2016-04-02,6,57,HS Boys,3.0,683,Tallahassee,Tallahassee RFC,48,685,Indian River,3.0,Indian River Raptors,13,FRU Men DIII,2016,3.0,3.0,1500,1500,0,35
2365,2016-04-02,6,57,HS Boys,3.0,682,Pelicans,Pelicans,20,681,Daytona,3.0,Daytona M,0,FRU Men DIII,2016,3.0,3.0,1500,1500,0,20
2108,2016-04-02,2,67,Men,4.0,815,West Pines HS V,West Pines Rugby,29,808,Riviera Beach HS V,4.0,Riviera Beach,41,FRYU HS Div I Varsity,2016,4.0,4.0,1500,1500,0,-12
2368,2016-04-02,6,58,HS Boys,2.0,706,Boca Raton 'B' 2015,Boca Raton,37,707,Orlando Griffins 'B',2.0,Orlando RFC,32,Orange Cup,2016,2.0,2.0,1500,1500,0,5
2363,2016-04-02,6,57,HS Boys,3.0,680,Palm Beach,Palm Beach,33,679,Sarasota,3.0,Sarasota,41,FRU Men DIII,2016,3.0,3.0,1500,1500,0,-8
2367,2016-04-02,6,59,HS Boys,2.0,677,Naples,Hammerheads,57,672,Ft. Lauderdale ,2.0,Ft. Lauderdale,7,FRU Men DII,2016,2.0,2.0,1500,1500,0,50
2361,2016-04-02,6,57,HS Boys,3.0,678,Gainesville,Gainesville Hogs,36,684,Brevard,3.0,Brevard,5,FRU Men DIII,2016,3.0,3.0,1500,1500,0,31
2107,2016-04-02,2,67,Men,4.0,812,Daytona HS V,Daytona U19,34,807,Naples HS V,4.0,Hammerhead Youth Rugby,20,FRYU HS Div I Varsity,2016,4.0,4.0,1500,1500,0,14
1683,2016-04-02,2,56,Men,2.0,704,Jacksonville W ,Jacksonville W,52,703,Indian River W,2.0,Indian River Raptors,10,FRU Women DII,2016,2.0,2.0,1500,1500,0,42
1978,2016-04-02,2,64,Men,1.0,763,FSU W,Florida State W,7,762,FIU W,1.0,FIU W,27,FRU Women's College Div I,2016,1.0,1.0,1500,1500,0,-20
2192,2016-04-02,2,70,Men,4.0,849,Cape Pirates U14,Cape Pirates,10,846,Boca Raton U14,4.0,Boca Raton Juniors,40,FRYU Under 14,2016,4.0,4.0,1500,1500,0,-30
2249,2016-04-02,2,72,Men,4.0,866,Sarasota U10,Sarasota,0,860,Okapi U10,4.0,Okapi Rugby,40,FRYU U10,2016,4.0,4.0,1500,1500,0,-40
2271,2016-04-02,2,68,Men,2.0,830,Pompano HS V,Pompano Trojans,55,851,Sebastian River HS V,4.0,Sebastian River HS,0,FRYU HS Div II Varsity,2016,2.0,4.0,1500,1500,0,55
2369,2016-04-02,6,58,HS Boys,2.0,709,Okapi Rugby,Okapi Rugby,25,712,Miami Tridents 'B',2.0,Miami Tridents,10,Orange Cup,2016,2.0,2.0,1500,1500,0,15
2106,2016-04-02,2,67,Men,4.0,813,Cape Pirates HS V,Cape Pirates,14,814,Tampa HS V,4.0,Tampa Krewe,13,FRYU HS Div I Varsity,2016,4.0,4.0,1500,1500,0,1
1684,2016-04-02,2,56,Men,2.0,705,Orlando W,Orlando RFC,31,702,Fort Miami,2.0,Fort Miami,5,FRU Women DII,2016,2.0,2.0,1500,1500,0,26
2342,2016-04-02,2,55,Men,2.0,666,FIU,FIU M,8,839,MTSU,2.0,Out of State,32,SIRC South 2015,2016,2.0,2.0,1500,1500,0,-24
2152,2016-04-03,2,69,Men,4.0,822,Key Biscayne JV,KB Rugby Rats,10,819,Wizards JV,4.0,Wellington Wizards,20,FRYU High School JV,2016,4.0,4.0,1500,1500,0,-10
2109,2016-04-03,2,67,Men,4.0,811,Key Biscayne HS,KB Rugby Rats,27,809,Jupiter HS V,4.0,Jupiter Sharks RC,29,FRYU HS Div I Varsity,2016,4.0,4.0,1500,1500,0,-2
2247,2016-04-03,2,72,Men,4.0,861,West Pines U10,West Pines Rugby,0,862,Miami Rugby U10,4.0,Miami Rugby Youth,40,FRYU U10,2016,4.0,4.0,1500,1500,0,-40
2190,2016-04-03,2,70,Men,4.0,848,Key Biscayne U14,KB Rugby Rats,10,847,Wellington U14,4.0,Wellington Wizards,60,FRYU Under 14,2016,4.0,4.0,1500,1500,0,-50
2220,2016-04-03,2,71,Men,4.0,855,Boca Raton U12,Boca Raton Juniors,30,858,Cape Pirates U12,4.0,Cape Pirates,5,FRYU U12,2016,4.0,4.0,1500,1500,0,25
2246,2016-04-03,2,72,Men,4.0,865,Key Biscayne U10,KB Rugby Rats,35,864,Wellington U10,4.0,Wellington Wizards,30,FRYU U10,2016,4.0,4.0,1500,1500,0,5
2218,2016-04-03,2,71,Men,4.0,857,Key Biscayne U12,KB Rugby Rats,25,856,Wellington U12,4.0,Wellington Wizards,15,FRYU U12,2016,4.0,4.0,1500,1500,0,10
2287,2016-04-06,7,67,HS Girls,4.0,810,Okapi HS V,Okapi Rugby,10,811,Key Biscayne HS,4.0,KB Rugby Rats,5,FRYU HS Div I Varsity,2016,4.0,4.0,1500,1500,0,5
2110,2016-04-09,2,67,Men,4.0,814,Tampa HS V,Tampa Krewe,12,816,Orlando HS V,4.0,Orlando RFC,12,FRYU HS Div I Varsity,2016,4.0,4.0,1500,1500,0,0
2111,2016-04-09,2,67,Men,4.0,810,Okapi HS V,Okapi Rugby,25,812,Daytona HS V,4.0,Daytona U19,0,FRYU HS Div I Varsity,2016,4.0,4.0,1500,1500,0,25
2112,2016-04-09,2,67,Men,4.0,809,Jupiter HS V,Jupiter Sharks RC,68,807,Naples HS V,4.0,Hammerhead Youth Rugby,5,FRYU HS Div I Varsity,2016,4.0,4.0,1500,1500,0,63
2113,2016-04-09,2,67,Men,4.0,808,Riviera Beach HS V,Riviera Beach,26,813,Cape Pirates HS V,4.0,Cape Pirates,0,FRYU HS Div I Varsity,2016,4.0,4.0,1500,1500,0,26
2272,2016-04-09,5,68,College Women,2.0,828,Aquinas HS V,Aquinas Rugby,39,831,Boca HS V,2.0,Boca Raton Juniors,5,FRYU HS Div II Varsity,2016,2.0,2.0,1500,1500,0,34
2273,2016-04-09,2,68,Men,2.0,827,Arch McCarthy HS V,Archbishop McCarthy,0,826,Card. Gibbons HS V,2.0,Cardinal Gibbons,25,FRYU HS Div II Varsity,2016,2.0,2.0,1500,1500,0,-25
2195,2016-04-10,2,70,Men,4.0,845,West Pines U14,West Pines Rugby,30,848,Key Biscayne U14,4.0,KB Rugby Rats,10,FRYU Under 14,2016,4.0,4.0,1500,1500,0,20
2114,2016-04-10,2,67,Men,4.0,815,West Pines HS V,West Pines Rugby,27,811,Key Biscayne HS,4.0,KB Rugby Rats,38,FRYU HS Div I Varsity,2016,4.0,4.0,1500,1500,0,-11
2251,2016-04-10,2,72,Men,4.0,861,West Pines U10,West Pines Rugby,10,865,Key Biscayne U10,4.0,KB Rugby Rats,30,FRYU U10,2016,4.0,4.0,1500,1500,0,-20
2223,2016-04-10,2,71,Men,4.0,853,West Pines U12,West Pines Rugby,15,857,Key Biscayne U12,4.0,KB Rugby Rats,15,FRYU U12,2016,4.0,4.0,1500,1500,0,0
2105,2016-04-13,2,67,Men,4.0,816,Orlando HS V,Orlando RFC,25,810,Okapi HS V,4.0,Okapi Rugby,15,FRYU HS Div I Varsity,2016,4.0,4.0,1500,1500,0,10
1685,2016-04-16,2,56,Men,2.0,702,Fort Miami,Fort Miami,41,704,Jacksonville W ,2.0,Jacksonville W,10,FRU Women DII,2016,2.0,2.0,1500,1500,0,31
1686,2016-04-16,2,56,Men,2.0,703,Indian River W,Indian River Raptors,3,705,Orlando W,2.0,Orlando RFC,101,FRU Women DII,2016,2.0,2.0,1500,1500,0,-98
2371,2016-04-16,4,59,College Men,2.0,676,Tridents,Miami Tridents,28,677,Naples,2.0,Hammerheads,0,FRU Men DII,2016,2.0,2.0,1500,1500,0,28
2372,2016-04-16,4,57,College Men,3.0,678,Gainesville,Gainesville Hogs,20,679,Sarasota,3.0,Sarasota,29,FRU Men DIII,2016,3.0,3.0,1500,1500,0,-9
2374,2016-04-16,4,57,College Men,3.0,682,Pelicans,Pelicans,27,683,Tallahassee,3.0,Tallahassee RFC,17,FRU Men DIII,2016,3.0,3.0,1500,1500,0,10
2381,2016-04-16,6,67,HS Boys,4.0,808,Riviera Beach HS V,Riviera Beach,12,814,Tampa HS V,4.0,Tampa Krewe,36,FRYU HS Div I Varsity,2016,4.0,4.0,1500,1500,0,-24
2383,2016-04-16,6,68,HS Boys,2.0,828,Aquinas HS V,Aquinas Rugby,27,830,Pompano HS V,2.0,Pompano Trojans,6,FRYU HS Div II Varsity,2016,2.0,2.0,1500,1500,0,21
1675,2016-04-23,2,56,Men,2.0,703,Indian River W,Indian River Raptors,0,702,Fort Miami,2.0,Fort Miami,85,FRU Women DII,2016,2.0,2.0,1500,1500,0,-85
2393,2016-04-30,3,59,Women,2.0,676,Tridents,Miami Tridents,42,917,Chattanooga,2.0,Out of State,27,FRU Men DII,2016,2.0,2.0,1500,1500,0,15
2394,2016-04-30,3,57,Women,3.0,679,Sarasota,Sarasota,27,916,Southern Pines,3.0,Out of State,37,FRU Men DIII,2016,3.0,3.0,1500,1500,0,-10
2392,2016-04-30,3,56,Women,2.0,702,Fort Miami,Fort Miami,0,915,Charlotte Women,2.0,Out of State,49,FRU Women DII,2016,2.0,2.0,1500,1500,0,-49
2389,2016-04-30,4,68,College Men,2.0,828,Aquinas HS V,Aquinas Rugby,11,826,Card. Gibbons HS V,2.0,Cardinal Gibbons,14,FRYU HS Div II Varsity,2016,2.0,2.0,1500,1500,0,-3
2390,2016-04-30,4,69,College Men,4.0,819,Wizards JV,Wellington Wizards,17,820,Okapi JV,4.0,Okapi Rugby,29,FRYU High School JV,2016,4.0,4.0,1500,1500,0,-12
2386,2016-04-30,4,67,College Men,4.0,816,Orlando HS V,Orlando RFC,23,814,Tampa HS V,4.0,Tampa Krewe,21,FRYU HS Div I Varsity,2016,4.0,4.0,1500,1500,0,2
2391,2016-04-30,4,67,College Men,4.0,811,Key Biscayne HS,KB Rugby Rats,24,813,Cape Pirates HS V,4.0,Cape Pirates,12,FRYU HS Div I Varsity,2016,4.0,4.0,1500,1500,0,12
2395,2016-05-01,4,59,College Men,2.0,676,Tridents,Miami Tridents,33,918,Charlotte RFC,2.0,Out of State,34,FRU Men DII,2016,2.0,2.0,1500,1500,0,-1
2684,2016-09-09,1,78,,1.0,957,U of Florida,UF Men,30,958,Gainesville,3.0,Gainesville Hogs,27,Friendlies 2016/17,2017,1.0,3.0,1500,1500,0,3
2665,2016-09-10,1,78,,2.0,997,USF,USF M,33,987,FGCU,2.0,FGCU,22,Friendlies 2016/17,2017,2.0,2.0,1500,1500,0,11
2545,2016-09-10,1,78,,2.0,946,Jacksonville - W,Jacksonville W,57,978,Georgia Southern,2.0,Out of State,0,Friendlies 2016/17,2017,2.0,2.0,1500,1500,0,57
2685,2016-09-17,2,87,Men,1.0,1018,Mississippi State,Out of State,21,1024,U of Florida,1.0,UF Men,35,SCRC (College Men),2017,1.0,1.0,1500,1500,0,-14
2694,2016-09-17,1,78,,2.0,1027,UNF,UNF RFC,10,959,Jacksonville,2.0,Jacksonville M,40,Friendlies 2016/17,2017,2.0,2.0,1500,1500,0,-30
2541,2016-09-24,1,78,,3.0,973,Brevard,Brevard,38,972,Pelicans,3.0,Pelicans,7,Friendlies 2016/17,2017,3.0,3.0,1500,1500,0,31
2549,2016-09-24,1,78,,3.0,947,Tampa Krewe W,Tampa Krewe,0,946,Jacksonville - W,2.0,Jacksonville W,31,Friendlies 2016/17,2017,3.0,2.0,1500,1500,0,-31
2686,2016-09-24,2,87,Men,1.0,1024,U of Florida,UF Men,60,1019,Ole Miss,1.0,Out of State,17,SCRC (College Men),2017,1.0,1.0,1500,1500,0,43
2641,2016-09-24,5,78,College Women,1.0,1001,USF W,USF - W,32,994,Eckerd W,2.0,Eckerd Rugby W,13,Friendlies 2016/17,2017,1.0,2.0,1500,1500,0,19
2548,2016-09-24,1,78,,2.0,959,Jacksonville,Jacksonville M,27,958,Gainesville,3.0,Gainesville Hogs,24,Friendlies 2016/17,2017,2.0,3.0,1500,1500,0,3
2542,2016-10-01,1,78,,3.0,972,Pelicans,Pelicans,28,962,Tampa,2.0,Tampa Krewe,44,Friendlies 2016/17,2017,3.0,2.0,1500,1500,0,-16
